Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2015,2017,2019
LAO,Lao PDR,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,3.01,2.39,2.52
LAO,Lao PDR,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,96,111,110
LAO,Lao PDR,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,3.22,3.47,3.42
LAO,Lao PDR,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,97,86,89
LAO,Lao PDR,3562,"WEF Natural resources pillar, 1-7 (best)",Value,2.74,2.98,2.94
LAO,Lao PDR,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,77,71,70
LAO,Lao PDR,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.29,1.35,1.25
LAO,Lao PDR,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,113,107,111
LBN,Lebanon,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.35,3.37,3.38
LBN,Lebanon,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,94,96,100
LBN,Lebanon,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.24,4.36,4.47
LBN,Lebanon,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,93,94,91
LBN,Lebanon,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,3.96,4.18,4.26
LBN,Lebanon,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,88,74,93
LBN,Lebanon,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,3.58,3.19,3.1
LBN,Lebanon,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,69,74,86
LBN,Lebanon,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,1.59,1.76,1.7
LBN,Lebanon,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,133,122,125
LBN,Lebanon,3534,"WEF Business environment, 1-7 (best)",Value,3.76,4.21,3.97
LBN,Lebanon,3535,"WEF Business environment, 1-7 (best)",Rank,122,95,115
LBN,Lebanon,3536,"WEF Safety and security pillar, 1-7 (best)",Value,3.81,,4.75
LBN,Lebanon,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,130,,113
LBN,Lebanon,3538,"WEF Health and hygiene, 1-7 (best)",Value,6.04,5.91,5.57
LBN,Lebanon,3539,"WEF Health and hygiene, 1-7 (best)",Rank,39,47,61
LBN,Lebanon,3540,"WEF Human resources and labour market, 1-7 (best)",Value,3.99,3.81,3.93
LBN,Lebanon,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,112,120,116
LBN,Lebanon,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,3.62,4.29,4.11
LBN,Lebanon,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,88,76,92
LBN,Lebanon,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,5.22,5.05,4.43
LBN,Lebanon,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,29,33,96
LBN,Lebanon,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,2.5,2.5,2.5
LBN,Lebanon,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,97,100,110
LBN,Lebanon,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.84,5.47,5.48
LBN,Lebanon,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,59,27,68
LBN,Lebanon,3554,"WEF Environmental sustainability, 1-7 (best)",Value,3.29,3.7,4.08
LBN,Lebanon,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,129,110,95
LBN,Lebanon,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,2.46,2.37,2.52
LBN,Lebanon,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,80,81,80
LBN,Lebanon,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,3.1,2.92,2.83
LBN,Lebanon,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,89,86,92
LBN,Lebanon,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,5.18,4.29,3.96
LBN,Lebanon,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,33,64,75
LBN,Lebanon,3562,"WEF Natural resources pillar, 1-7 (best)",Value,1.71,2.09,2
LBN,Lebanon,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,140,128,130
LBN,Lebanon,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.47,1.43,1.39
LBN,Lebanon,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,84,97,93
LBR,Liberia,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,,,2.61
LBR,Liberia,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,,,138
LBR,Liberia,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,,,3.62
LBR,Liberia,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,,,129
LBR,Liberia,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,,,3.44
LBR,Liberia,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,,,138
LBR,Liberia,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,,,1.93
LBR,Liberia,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,,,135
LBR,Liberia,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,,,1.45
LBR,Liberia,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,,,138
LBR,Liberia,3534,"WEF Business environment, 1-7 (best)",Value,,,4.14
LBR,Liberia,3535,"WEF Business environment, 1-7 (best)",Rank,,,101
LBR,Liberia,3536,"WEF Safety and security pillar, 1-7 (best)",Value,,,5.32
LBR,Liberia,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,,,82
LBR,Liberia,3538,"WEF Health and hygiene, 1-7 (best)",Value,,,3.13
LBR,Liberia,3539,"WEF Health and hygiene, 1-7 (best)",Rank,,,121
LBR,Liberia,3540,"WEF Human resources and labour market, 1-7 (best)",Value,,,3.38
LBR,Liberia,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,,,134
LBR,Liberia,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,,,2.13
LBR,Liberia,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,,,136
LBR,Liberia,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,,,3.02
LBR,Liberia,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,,,134
LBR,Liberia,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,,,1.99
LBR,Liberia,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,,,126
LBR,Liberia,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,,,4.79
LBR,Liberia,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,,,116
LBR,Liberia,3554,"WEF Environmental sustainability, 1-7 (best)",Value,,,4.26
LBR,Liberia,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,,,72
LBR,Liberia,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,,,1.78
LBR,Liberia,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,,,123
LBR,Liberia,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,,,2.32
LBR,Liberia,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,,,119
LBR,Liberia,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,,,1.7
LBR,Liberia,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,,,139
LBR,Liberia,3562,"WEF Natural resources pillar, 1-7 (best)",Value,,,1.84
LBR,Liberia,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,,,134
LBR,Liberia,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,,,1.06
LBR,Liberia,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,,,135
LKA,Sri Lanka,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.8,3.81,3.73
LKA,Sri Lanka,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,63,64,77
LKA,Sri Lanka,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.65,4.72,4.66
LKA,Sri Lanka,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,70,71,79
LKA,Sri Lanka,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.2,4.43,4.33
LKA,Sri Lanka,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,65,48,84
LKA,Sri Lanka,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,3.68,3.25,3.25
LKA,Sri Lanka,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,64,72,78
LKA,Sri Lanka,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,2.68,2.86,2.67
LKA,Sri Lanka,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,50,50,52
LKA,Sri Lanka,3534,"WEF Business environment, 1-7 (best)",Value,4.59,4.69,4.36
LKA,Sri Lanka,3535,"WEF Business environment, 1-7 (best)",Rank,52,50,79
LKA,Sri Lanka,3536,"WEF Safety and security pillar, 1-7 (best)",Value,5.58,,5.39
LKA,Sri Lanka,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,53,,78
LKA,Sri Lanka,3538,"WEF Health and hygiene, 1-7 (best)",Value,5.24,5.28,5.32
LKA,Sri Lanka,3539,"WEF Health and hygiene, 1-7 (best)",Rank,71,71,72
LKA,Sri Lanka,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.33,4.47,4.39
LKA,Sri Lanka,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,86,78,84
LKA,Sri Lanka,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,3.49,3.65,3.85
LKA,Sri Lanka,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,92,100,103
LKA,Sri Lanka,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,5.17,5.16,5.62
LKA,Sri Lanka,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,30,26,33
LKA,Sri Lanka,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,3.21,3.11,2.71
LKA,Sri Lanka,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,65,67,100
LKA,Sri Lanka,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.67,5.55,5.37
LKA,Sri Lanka,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,68,20,74
LKA,Sri Lanka,3554,"WEF Environmental sustainability, 1-7 (best)",Value,3.74,3.9,4.03
LKA,Sri Lanka,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,103,93,102
LKA,Sri Lanka,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,2.64,2.62,2.76
LKA,Sri Lanka,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,71,68,69
LKA,Sri Lanka,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,4.24,3.9,3.73
LKA,Sri Lanka,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,41,45,52
LKA,Sri Lanka,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,4.15,3.22,3.26
LKA,Sri Lanka,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,74,94,92
LKA,Sri Lanka,3562,"WEF Natural resources pillar, 1-7 (best)",Value,3.76,4.06,3.62
LKA,Sri Lanka,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,35,31,43
LKA,Sri Lanka,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.6,1.65,1.71
LKA,Sri Lanka,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,69,72,66
LSO,Lesotho,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,2.82,2.84,3.02
LSO,Lesotho,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,129,128,124
LSO,Lesotho,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,3.59,3.88,3.84
LSO,Lesotho,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,125,116,117
LSO,Lesotho,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,3.71,4.01,4.65
LSO,Lesotho,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,114,93,41
LSO,Lesotho,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,2.48,1.91,1.99
LSO,Lesotho,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,115,132,133
LSO,Lesotho,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,1.5,1.56,1.6
LSO,Lesotho,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,138,134,132
LSO,Lesotho,3534,"WEF Business environment, 1-7 (best)",Value,4.23,4.24,4.05
LSO,Lesotho,3535,"WEF Business environment, 1-7 (best)",Rank,84,93,106
LSO,Lesotho,3536,"WEF Safety and security pillar, 1-7 (best)",Value,4.42,,5.39
LSO,Lesotho,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,116,,79
LSO,Lesotho,3538,"WEF Health and hygiene, 1-7 (best)",Value,2.93,2.94,2.98
LSO,Lesotho,3539,"WEF Health and hygiene, 1-7 (best)",Rank,131,124,124
LSO,Lesotho,3540,"WEF Human resources and labour market, 1-7 (best)",Value,3.91,3.62,3.62
LSO,Lesotho,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,116,128,126
LSO,Lesotho,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,2.47,3.21,3.15
LSO,Lesotho,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,124,113,120
LSO,Lesotho,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.03,4.67,6.7
LSO,Lesotho,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,104,60,1
LSO,Lesotho,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,1.66,1.66,2.55
LSO,Lesotho,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,133,129,107
LSO,Lesotho,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,5.27,4.99,6.14
LSO,Lesotho,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,26,57,10
LSO,Lesotho,3554,"WEF Environmental sustainability, 1-7 (best)",Value,3.87,4.71,4.83
LSO,Lesotho,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,88,22,20
LSO,Lesotho,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,1.59,1.3,1.3
LSO,Lesotho,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,135,136,139
LSO,Lesotho,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,2.83,1.92,1.84
LSO,Lesotho,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,104,134,139
LSO,Lesotho,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,3.01,2.49,2.83
LSO,Lesotho,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,103,118,107
LSO,Lesotho,3562,"WEF Natural resources pillar, 1-7 (best)",Value,1.98,2.09,2.18
LSO,Lesotho,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,132,126,121
LSO,Lesotho,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.02,1.02,1.02
LSO,Lesotho,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,141,136,139
LTU,Lithuania,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.88,3.91,3.98
LTU,Lithuania,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,59,56,59
LTU,Lithuania,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,5.42,5.53,5.63
LTU,Lithuania,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,26,28,22
LTU,Lithuania,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.41,4.52,4.66
LTU,Lithuania,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,27,35,39
LTU,Lithuania,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,3.72,3.74,3.74
LTU,Lithuania,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,61,54,59
LTU,Lithuania,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,1.97,1.87,1.87
LTU,Lithuania,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,100,116,114
LTU,Lithuania,3534,"WEF Business environment, 1-7 (best)",Value,4.48,4.63,4.68
LTU,Lithuania,3535,"WEF Business environment, 1-7 (best)",Rank,64,53,52
LTU,Lithuania,3536,"WEF Safety and security pillar, 1-7 (best)",Value,5.56,,5.86
LTU,Lithuania,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,54,,37
LTU,Lithuania,3538,"WEF Health and hygiene, 1-7 (best)",Value,6.81,6.81,6.91
LTU,Lithuania,3539,"WEF Health and hygiene, 1-7 (best)",Rank,3,2,3
LTU,Lithuania,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.96,5.02,5.06
LTU,Lithuania,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,32,31,33
LTU,Lithuania,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,5.29,5.46,5.64
LTU,Lithuania,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,29,33,35
LTU,Lithuania,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.37,4.27,3.79
LTU,Lithuania,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,85,91,113
LTU,Lithuania,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,3.99,4.01,4.01
LTU,Lithuania,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,34,40,40
LTU,Lithuania,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.87,5.37,5.72
LTU,Lithuania,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,57,33,
LTU,Lithuania,3554,"WEF Environmental sustainability, 1-7 (best)",Value,4.42,4.45,4.57
LTU,Lithuania,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,38,41,35
LTU,Lithuania,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,2.39,2.4,2.48
LTU,Lithuania,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,86,78,83
LTU,Lithuania,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,4.55,4.39,4.31
LTU,Lithuania,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,33,32,36
LTU,Lithuania,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,4.24,4.42,4.42
LTU,Lithuania,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,71,58,60
LTU,Lithuania,3562,"WEF Natural resources pillar, 1-7 (best)",Value,2.44,2.23,2.29
LTU,Lithuania,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,102,121,114
LTU,Lithuania,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.5,1.5,1.45
LTU,Lithuania,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,80,87,89
LUX,Luxembourg,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,4.38,4.49,4.56
LUX,Luxembourg,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,26,28,23
LUX,Luxembourg,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,5.94,5.98,5.99
LUX,Luxembourg,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,4,5,5
LUX,Luxembourg,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.55,4.79,5
LUX,Luxembourg,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,13,4,3
LUX,Luxembourg,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,4.66,5.01,5.02
LUX,Luxembourg,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,30,15,18
LUX,Luxembourg,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,2.35,2.2,2.21
LUX,Luxembourg,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,68,89,77
LUX,Luxembourg,3534,"WEF Business environment, 1-7 (best)",Value,5.73,5.8,5.78
LUX,Luxembourg,3535,"WEF Business environment, 1-7 (best)",Rank,6,7,5
LUX,Luxembourg,3536,"WEF Safety and security pillar, 1-7 (best)",Value,6.46,,6.32
LUX,Luxembourg,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,6,,8
LUX,Luxembourg,3538,"WEF Health and hygiene, 1-7 (best)",Value,6.26,6.27,6.2
LUX,Luxembourg,3539,"WEF Health and hygiene, 1-7 (best)",Rank,21,26,31
LUX,Luxembourg,3540,"WEF Human resources and labour market, 1-7 (best)",Value,5.16,5.35,5.45
LUX,Luxembourg,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,21,18,14
LUX,Luxembourg,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,6.09,6.16,6.19
LUX,Luxembourg,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,7,9,11
LUX,Luxembourg,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.64,4.84,5.36
LUX,Luxembourg,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,62,44,47
LUX,Luxembourg,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,4.25,4.27,4.27
LUX,Luxembourg,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,9,15,14
LUX,Luxembourg,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.1,4.55,5.02
LUX,Luxembourg,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,108,,98
LUX,Luxembourg,3554,"WEF Environmental sustainability, 1-7 (best)",Value,5.23,5.48,5.63
LUX,Luxembourg,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,4,4,4
LUX,Luxembourg,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,3.59,3.58,3.65
LUX,Luxembourg,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,44,41,43
LUX,Luxembourg,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,5.73,5.53,5.5
LUX,Luxembourg,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,8,8,8
LUX,Luxembourg,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,4.67,5.91,5.93
LUX,Luxembourg,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,53,12,15
LUX,Luxembourg,3562,"WEF Natural resources pillar, 1-7 (best)",Value,3.09,2.65,2.84
LUX,Luxembourg,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,60,86,75
LUX,Luxembourg,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.62,1.74,1.57
LUX,Luxembourg,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,66,68,77
LVA,Latvia,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,4.01,3.97,4.04
LVA,Latvia,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,53,54,53
LVA,Latvia,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,5.47,5.41,5.48
